ChemicalId,Kg,RealKg,ScalerId,StartScale,EndScale
223,4080.00,4030.00,1052,2023-10-17 02:11:56.307,2023-10-17 02:12:06.237
58,2040.00,2000.00,1052,2023-10-17 02:12:07.283,2023-10-17 02:12:51.347
147,3000.00,2960.00,1052,2023-10-17 02:13:15.127,2023-10-17 02:13:23.987
223,2040.00,1990.00,1052,2023-10-17 03:05:37.640,2023-10-17 03:05:43.330
52,2040.00,2010.00,1052,2023-10-17 03:05:44.077,2023-10-17 03:05:51.720
147,1500.00,1450.00,1052,2023-10-17 03:06:08.983,2023-10-17 03:06:14.347
153,3000.00,3000.00,1052,2023-10-17 04:43:12.887,2023-10-17 04:43:20.540
58,1500.00,1470.00,1052,2023-10-17 04:43:32.637,2023-10-17 04:43:38.357
223,2040.00,2020.00,1052,2023-10-17 04:43:42.167,2023-10-17 04:43:47.960
147,1500.00,1460.00,1052,2023-10-17 04:44:00.777,2023-10-17 04:44:06.490
52,1500.00,1450.00,1052,2023-10-17 04:44:25.263,2023-10-17 04:44:30.747
58,6000.00,5970.00,1052,2023-10-17 04:21:09.830,2023-10-17 04:22:52.107
153,6000.00,6010.00,1052,2023-10-17 04:22:59.433,2023-10-17 04:23:13.720
59,3000.00,50.00,1052,2023-10-17 04:23:22.390,2023-10-17 04:24:04.777
147,3000.00,2960.00,1052,2023-10-17 04:24:05.537,2023-10-17 04:24:14.643
52,2010.00,1990.00,1052,2023-10-17 13:47:11.433,2023-10-17 13:47:20.443
64,3000.00,2960.00,1052,2023-10-17 13:47:21.720,2023-10-17 13:47:30.053
52,2040.00,2010.00,1052,2023-10-17 04:40:34.630,2023-10-17 04:40:42.367
147,3000.00,2960.00,1052,2023-10-17 07:21:49.557,2023-10-17 07:21:58.570
147,3000.00,2970.00,1052,2023-10-17 09:14:59.907,2023-10-17 09:15:08.843
58,2720.00,2670.00,1052,2023-10-17 10:57:40.690,2023-10-17 10:57:53.473
58,2720.00,2670.00,1052,2023-10-17 11:32:27.730,2023-10-17 11:32:41.217
58,2720.00,2670.00,1052,2023-10-17 11:03:29.803,2023-10-17 11:03:43.310
147,4000.00,3950.00,1052,2023-10-17 11:04:06.337,2023-10-17 11:04:17.533
223,4000.00,3960.00,1052,2023-10-17 11:04:31.130,2023-10-17 11:04:41.240
223,2040.00,2000.00,1052,2023-10-17 11:01:47.410,2023-10-17 11:01:53.087
52,2040.00,420.00,1052,2023-10-17 11:01:54.257,2023-10-17 11:02:00.933
147,1500.00,1480.00,1052,2023-10-17 11:02:15.880,2023-10-17 11:02:21.133
153,1020.00,970.00,1052,2023-10-17 11:02:32.637,2023-10-17 11:02:36.023
58,2040.00,2000.00,1052,2023-10-17 11:03:00.790,2023-10-17 11:03:11.587
147,3000.00,2950.00,1052,2023-10-17 08:45:20.033,2023-10-17 08:45:29.163
58,2040.00,2000.00,1052,2023-10-17 08:45:38.660,2023-10-17 08:46:05.067
58,1020.00,50.00,1052,2023-10-17 09:09:04.450,2023-10-17 09:09:20.100
223,2040.00,2020.00,1052,2023-10-17 09:09:22.917,2023-10-17 09:09:28.640
147,1500.00,1480.00,1052,2023-10-17 09:09:32.697,2023-10-17 09:09:40.713
153,1020.00,980.00,1052,2023-10-17 09:29:05.570,2023-10-17 09:29:09.007
58,1500.00,2160.00,1052,2023-10-17 13:17:21.727,2023-10-17 13:17:36.327
223,2040.00,2090.00,1052,2023-10-17 13:17:58.840,2023-10-17 13:17:59.593
147,1500.00,1470.00,1052,2023-10-17 13:18:07.650,2023-10-17 13:18:16.170
58,1500.00,20.00,1052,2023-10-17 10:03:02.210,2023-10-17 10:03:15.493
51,7500.00,7490.00,1052,2023-10-17 10:03:35.830,2023-10-17 10:03:54.183
52,2040.00,2010.00,1052,2023-10-17 10:04:36.887,2023-10-17 10:04:46.513
52,2040.00,2020.00,1052,2023-10-17 17:05:38.070,2023-10-17 17:05:46.553
64,4500.00,4450.00,1052,2023-10-17 17:05:47.480,2023-10-17 17:05:59.247
223,2040.00,2010.00,1052,2023-10-17 10:16:03.110,2023-10-17 10:16:08.780
147,1500.00,1490.00,1052,2023-10-17 10:16:12.573,2023-10-17 10:16:17.993
52,2040.00,2000.00,1052,2023-10-17 10:16:31.540,2023-10-17 10:16:38.370
58,1500.00,1480.00,1052,2023-10-17 10:53:33.170,2023-10-17 10:53:48.497
153,1020.00,990.00,1052,2023-10-17 10:54:00.513,2023-10-17 10:54:20.570
223,2010.00,1990.00,1052,2023-10-17 10:54:24.720,2023-10-17 10:54:30.437
147,1500.00,1540.00,1052,2023-10-17 10:54:35.787,2023-10-17 10:54:54.860
58,1500.00,1480.00,1052,2023-10-17 11:05:25.373,2023-10-17 11:05:35.163
153,1500.00,1450.00,1052,2023-10-17 11:06:03.370,2023-10-17 11:06:07.793
223,2040.00,2020.00,1052,2023-10-17 11:06:13.683,2023-10-17 11:06:19.533
147,1500.00,1450.00,1052,2023-10-17 11:06:33.267,2023-10-17 11:06:44.790
223,1500.00,1450.00,1052,2023-10-17 14:35:33.437,2023-10-17 14:35:37.913
147,1500.00,1480.00,1052,2023-10-17 14:35:38.767,2023-10-17 14:35:44.217
58,1020.00,990.00,1052,2023-10-17 14:35:54.370,2023-10-17 14:35:59.837
223,2040.00,2020.00,1052,2023-10-17 14:52:43.990,2023-10-17 14:52:49.667
52,2040.00,240.00,1052,2023-10-17 14:52:55.307,2023-10-17 14:53:01.130
147,1500.00,1470.00,1052,2023-10-17 14:53:27.240,2023-10-17 14:53:32.630
153,1020.00,1000.00,1052,2023-10-17 14:53:49.917,2023-10-17 14:53:53.223
58,2040.00,1590.00,1052,2023-10-17 14:54:05.490,2023-10-17 14:54:31.843
58,3000.00,2950.00,1052,2023-10-17 14:55:00.953,2023-10-17 14:55:15.373
51,18000.00,17950.00,1052,2023-10-17 14:56:09.730,2023-10-17 14:56:20.957
52,4080.00,4050.00,1052,2023-10-17 14:56:23.000,2023-10-17 14:56:34.620
52,4080.00,4030.00,1052,2023-10-17 22:43:06.267,2023-10-17 22:43:20.027
58,2040.00,2000.00,1052,2023-10-17 15:05:36.403,2023-10-17 15:05:47.083
153,1020.00,1020.00,1052,2023-10-17 15:05:52.263,2023-10-17 15:05:57.227
223,2040.00,2010.00,1052,2023-10-17 15:05:58.117,2023-10-17 15:06:03.760
147,1500.00,1450.00,1052,2023-10-17 15:06:10.463,2023-10-17 15:06:15.560
58,1020.00,980.00,1052,2023-10-17 15:07:53.343,2023-10-17 15:07:59.350
147,1500.00,1470.00,1052,2023-10-17 15:08:09.540,2023-10-17 15:08:14.980
223,2040.00,2030.00,1052,2023-10-17 15:11:36.830,2023-10-17 15:11:42.490
147,1500.00,1460.00,1052,2023-10-17 15:11:46.393,2023-10-17 15:11:51.720
58,1500.00,1460.00,1052,2023-10-17 15:12:04.577,2023-10-17 15:12:12.717
58,1500.00,1460.00,1052,2023-10-17 15:13:36.703,2023-10-17 15:13:45.007
153,2040.00,2050.00,1052,2023-10-17 15:14:11.757,2023-10-17 15:14:17.373
223,2040.00,1990.00,1052,2023-10-17 15:14:20.647,2023-10-17 15:14:26.090
147,1500.00,1470.00,1052,2023-10-17 15:14:41.637,2023-10-17 15:14:47.040
58,1500.00,1520.00,1052,2023-10-17 15:15:23.663,2023-10-17 15:15:41.870
153,1500.00,1490.00,1052,2023-10-17 15:15:46.577,2023-10-17 15:15:51.023
223,2040.00,2000.00,1052,2023-10-17 15:15:59.953,2023-10-17 15:16:05.563
147,1500.00,1520.00,1052,2023-10-17 15:16:08.983,2023-10-17 15:16:15.453
58,1500.00,90.00,1052,2023-10-17 15:55:14.940,2023-10-17 15:55:36.887
153,3000.00,2970.00,1052,2023-10-17 15:55:37.687,2023-10-17 15:55:45.200
223,2040.00,2020.00,1052,2023-10-17 15:55:46.600,2023-10-17 15:55:52.293
58,1020.00,970.00,1052,2023-10-17 16:31:17.490,2023-10-17 16:31:23.360
223,4080.00,4060.00,1052,2023-10-17 16:40:06.267,2023-10-17 16:40:16.533
58,1500.00,1450.00,1052,2023-10-17 18:08:42.310,2023-10-17 18:08:50.563
153,1500.00,1510.00,1052,2023-10-17 18:09:04.890,2023-10-17 18:09:09.530
223,2040.00,1990.00,1052,2023-10-17 18:09:16.003,2023-10-17 18:09:21.777
147,1500.00,1450.00,1052,2023-10-17 18:09:24.470,2023-10-17 18:09:30.210
58,4080.00,4050.00,1052,2023-10-18 04:27:57.210,2023-10-18 04:28:18.557
153,4200.00,4190.00,1052,2023-10-18 04:28:30.143,2023-10-18 04:28:40.703
147,3000.00,2990.00,1052,2023-10-18 04:28:50.340,2023-10-18 04:29:11.033
153,2010.00,1990.00,1052,2023-10-17 21:21:04.757,2023-10-17 21:21:10.400
223,2010.00,1980.00,1052,2023-10-17 21:21:13.870,2023-10-17 21:21:19.620
147,1500.00,1450.00,1052,2023-10-17 21:21:22.353,2023-10-17 21:21:34.863
58,1500.00,1510.00,1052,2023-10-17 21:21:40.403,2023-10-17 21:21:49.730
58,1500.00,1450.00,1052,2023-10-18 01:18:41.117,2023-10-18 01:18:50.107
223,2010.00,2020.00,1052,2023-10-18 01:18:55.460,2023-10-18 01:19:01.150
153,2040.00,2030.00,1052,2023-10-18 01:19:08.547,2023-10-18 01:19:14.157
147,1500.00,1460.00,1052,2023-10-18 01:19:25.550,2023-10-18 01:19:36.650
223,2040.00,1990.00,1052,2023-10-18 05:35:28.870,2023-10-18 05:35:34.310
52,2040.00,1990.00,1052,2023-10-18 05:35:43.387,2023-10-18 05:35:51.793
147,1500.00,1460.00,1052,2023-10-18 05:36:07.230,2023-10-18 05:36:12.683
153,2100.00,2060.00,1052,2023-10-18 05:36:35.617,2023-10-18 05:36:41.463
58,1500.00,1450.00,1052,2023-10-18 05:36:52.507,2023-10-18 05:37:11.433
51,48000.00,47980.00,1052,2023-10-17 19:39:02.500,2023-10-17 19:39:22.823
190,4000.00,3950.00,1052,2023-10-17 19:39:38.110,2023-10-17 19:39:59.117
191,4000.00,3970.00,1052,2023-10-17 19:40:07.463,2023-10-17 19:40:47.567
147,4000.00,3970.00,1052,2023-10-17 19:41:23.350,2023-10-17 19:41:35.560
52,5440.00,5420.00,1052,2023-10-17 19:41:59.473,2023-10-17 19:42:14.350
141,8000.00,7960.00,1052,2023-10-17 19:42:15.823,2023-10-17 19:42:40.573
51,48000.00,47990.00,1052,2023-10-17 21:09:23.150,2023-10-17 21:09:44.587
190,4000.00,3950.00,1052,2023-10-17 21:10:14.303,2023-10-17 21:10:33.963
191,4000.00,3950.00,1052,2023-10-17 21:10:41.983,2023-10-17 21:14:40.487
147,4000.00,3960.00,1052,2023-10-17 21:14:43.507,2023-10-17 21:14:55.073
52,5440.00,5430.00,1052,2023-10-17 21:15:29.223,2023-10-17 21:15:44.150
141,8000.00,7960.00,1052,2023-10-17 21:15:47.567,2023-10-17 21:16:11.457
147,1500.00,1460.00,1052,2023-10-17 19:04:53.510,2023-10-17 19:04:58.913
58,1500.00,1450.00,1052,2023-10-17 19:05:04.797,2023-10-17 19:05:25.593
153,2040.00,2020.00,1052,2023-10-17 19:04:28.653,2023-10-17 19:04:34.417
51,12000.00,11990.00,1052,2023-10-17 19:14:10.273,2023-10-17 19:14:37.803
52,2040.00,2020.00,1052,2023-10-17 19:14:43.660,2023-10-17 19:14:53.600
58,2040.00,2000.00,1052,2023-10-17 22:03:34.363,2023-10-17 22:03:45.353
64,3000.00,2990.00,1052,2023-10-17 22:04:07.457,2023-10-17 22:04:16.450
153,2040.00,1990.00,1052,2023-10-17 22:03:50.870,2023-10-17 22:03:56.440
223,2040.00,2000.00,1052,2023-10-17 19:21:10.333,2023-10-17 19:21:16.143
52,2040.00,2020.00,1052,2023-10-17 19:21:59.603,2023-10-17 19:22:06.770
58,2100.00,2060.00,1052,2023-10-17 19:22:35.180,2023-10-17 19:22:46.370
153,4080.00,4060.00,1052,2023-10-17 19:22:54.420,2023-10-17 19:23:07.093
223,4080.00,4060.00,1052,2023-10-17 19:23:08.890,2023-10-17 19:23:19.413
147,3000.00,2960.00,1052,2023-10-17 19:23:29.737,2023-10-17 19:23:40.557
52,4080.00,4050.00,1052,2023-10-18 02:10:04.830,2023-10-18 02:10:17.917
64,9000.00,8970.00,1052,2023-10-18 02:10:19.143,2023-10-18 02:10:41.633
147,3000.00,2960.00,1052,2023-10-17 19:23:51.263,2023-10-17 19:24:00.320
58,2040.00,2010.00,1052,2023-10-17 19:30:14.780,2023-10-17 19:30:26.673
153,3000.00,2960.00,1052,2023-10-17 19:30:33.080,2023-10-17 19:30:41.720
223,2040.00,2010.00,1052,2023-10-17 19:30:44.280,2023-10-17 19:30:51.937
147,1500.00,1460.00,1052,2023-10-17 19:31:09.020,2023-10-17 19:31:15.103
223,2040.00,2000.00,1052,2023-10-17 20:19:23.027,2023-10-17 20:19:29.217
52,2040.00,2000.00,1052,2023-10-17 20:19:30.620,2023-10-17 20:19:37.863
147,1500.00,1450.00,1052,2023-10-17 20:20:10.280,2023-10-17 20:20:16.973
153,2070.00,2050.00,1052,2023-10-17 20:20:26.840,2023-10-17 20:20:32.663
58,2040.00,2000.00,1052,2023-10-17 20:20:43.700,2023-10-17 20:20:54.963
51,18000.00,17960.00,1052,2023-10-17 20:59:50.990,2023-10-17 21:00:02.513
52,2040.00,2010.00,1052,2023-10-17 21:00:19.513,2023-10-17 21:00:26.847
58,2040.00,2000.00,1052,2023-10-17 20:39:57.750,2023-10-17 20:40:08.560
147,3000.00,2950.00,1052,2023-10-17 21:20:18.050,2023-10-17 21:20:26.943
58,3000.00,2950.00,1052,2023-10-17 21:20:34.190,2023-10-17 21:20:49.570
147,1500.00,1450.00,1052,2023-10-17 22:10:58.287,2023-10-17 22:11:03.667
58,1500.00,1450.00,1052,2023-10-17 22:11:08.990,2023-10-17 22:11:17.517
153,3000.00,3020.00,1052,2023-10-17 23:11:56.060,2023-10-17 23:12:03.973
223,2010.00,2000.00,1052,2023-10-17 23:12:12.940,2023-10-17 23:12:18.580
147,1500.00,1460.00,1052,2023-10-17 23:12:31.060,2023-10-17 23:12:36.313
58,1500.00,1460.00,1052,2023-10-17 23:13:15.523,2023-10-17 23:13:24.397
58,510.00,460.00,1052,2023-10-17 23:22:03.313,2023-10-17 23:22:07.203
223,2040.00,2000.00,1052,2023-10-17 23:22:11.643,2023-10-17 23:22:17.223
147,1500.00,1450.00,1052,2023-10-17 23:36:35.230,2023-10-17 23:36:40.513
58,1020.00,980.00,1052,2023-10-17 23:36:51.787,2023-10-17 23:36:57.967
223,2040.00,2010.00,1052,2023-10-17 23:36:59.423,2023-10-17 23:37:05.030
147,1500.00,1460.00,1052,2023-10-17 23:37:12.113,2023-10-17 23:37:17.333
223,4080.00,4040.00,1052,2023-10-17 23:47:15.413,2023-10-17 23:47:25.330
147,3000.00,2970.00,1052,2023-10-17 23:47:27.400,2023-10-17 23:47:36.280
153,2040.00,2020.00,1052,2023-10-18 02:51:00.670,2023-10-18 02:51:06.367
223,2040.00,2020.00,1052,2023-10-18 02:51:07.243,2023-10-18 02:51:12.923
147,1500.00,1450.00,1052,2023-10-18 02:51:21.727,2023-10-18 02:51:26.920
58,1500.00,1460.00,1052,2023-10-18 02:51:42.323,2023-10-18 02:51:51.300
58,1500.00,1470.00,1052,2023-10-18 00:17:36.250,2023-10-18 00:17:45.197
223,2040.00,2030.00,1052,2023-10-18 00:17:48.760,2023-10-18 00:17:54.640
153,2040.00,2030.00,1052,2023-10-18 00:17:57.593,2023-10-18 00:18:03.197
147,2040.00,2000.00,1052,2023-10-18 00:18:10.517,2023-10-18 00:18:16.987
223,2040.00,2010.00,1052,2023-10-18 00:18:43.837,2023-10-18 00:18:56.533
52,2040.00,2000.00,1052,2023-10-18 00:18:59.490,2023-10-18 00:19:07.753
147,1500.00,1470.00,1052,2023-10-18 00:19:58.713,2023-10-18 00:20:04.133
153,2040.00,2040.00,1052,2023-10-18 00:20:15.490,2023-10-18 00:20:21.313
58,2040.00,2010.00,1052,2023-10-18 00:20:33.777,2023-10-18 00:20:45.120
147,4000.00,3980.00,1052,2023-10-18 00:32:14.973,2023-10-18 00:32:26.633
58,1500.00,1450.00,1052,2023-10-18 00:43:26.167,2023-10-18 00:43:35.100
51,9000.00,9000.00,1052,2023-10-18 05:05:24.943,2023-10-18 05:05:46.583
52,2040.00,2000.00,1052,2023-10-18 05:05:48.013,2023-10-18 05:05:56.133
52,2040.00,2020.00,1052,2023-10-18 14:58:10.903,2023-10-18 14:58:19.760
64,4500.00,4460.00,1052,2023-10-18 14:58:20.617,2023-10-18 14:58:32.473
153,2040.00,2000.00,1052,2023-10-18 00:43:45.177,2023-10-18 00:43:50.787
147,2040.00,1990.00,1052,2023-10-18 05:04:45.213,2023-10-18 05:04:51.920
191,1500.00,1450.00,1052,2023-10-18 03:22:39.777,2023-10-18 03:22:56.697
190,1500.00,1450.00,1052,2023-10-18 03:23:07.360,2023-10-18 03:23:15.370
147,1500.00,1450.00,1052,2023-10-18 03:23:42.443,2023-10-18 03:23:47.803
52,2100.00,2070.00,1052,2023-10-18 03:23:57.090,2023-10-18 03:24:04.937
52,2100.00,2050.00,1052,2023-10-18 12:30:10.730,2023-10-18 12:30:20.133
64,7500.00,7480.00,1052,2023-10-18 12:30:22.487,2023-10-18 12:30:40.880
58,2040.00,1990.00,1052,2023-10-18 03:59:25.380,2023-10-18 03:59:36.653
153,3000.00,2980.00,1052,2023-10-18 03:59:55.147,2023-10-18 04:00:03.030
223,2040.00,1990.00,1052,2023-10-18 04:00:03.713,2023-10-18 04:00:09.407
147,1500.00,1470.00,1052,2023-10-18 04:00:14.057,2023-10-18 04:00:19.827
147,8000.00,7950.00,1052,2023-10-18 04:40:05.320,2023-10-18 04:40:25.880
58,2040.00,2000.00,1052,2023-10-18 04:46:37.133,2023-10-18 04:46:48.567
147,3000.00,2970.00,1052,2023-10-18 04:46:55.917,2023-10-18 04:47:04.907
58,2040.00,2000.00,1052,2023-10-18 06:32:50.860,2023-10-18 06:33:02.900
153,1500.00,1450.00,1052,2023-10-18 06:33:09.587,2023-10-18 06:33:14.013
223,2040.00,2000.00,1052,2023-10-18 06:33:15.180,2023-10-18 06:33:20.730
147,1500.00,1450.00,1052,2023-10-18 06:33:24.190,2023-10-18 06:33:29.347
147,2040.00,1990.00,1052,2023-10-18 09:52:03.880,2023-10-18 09:52:10.520
147,1500.00,1450.00,1052,2023-10-18 06:53:35.540,2023-10-18 06:53:40.687
223,2040.00,3320.00,1052,2023-10-18 07:37:51.117,2023-10-18 07:38:06.887
147,1500.00,1500.00,1052,2023-10-18 08:52:37.277,2023-10-18 08:52:49.930
153,1020.00,1010.00,1052,2023-10-18 08:52:58.823,2023-10-18 08:53:05.860
58,1500.00,1450.00,1052,2023-10-18 08:53:16.360,2023-10-18 08:53:38.930
58,3600.00,3560.00,1052,2023-10-18 07:47:10.773,2023-10-18 07:47:37.837
58,1020.00,1540.00,1052,2023-10-18 08:50:43.917,2023-10-18 08:50:59.933
51,18000.00,17960.00,1052,2023-10-18 08:49:50.487,2023-10-18 08:50:01.930
52,2040.00,2010.00,1052,2023-10-18 08:50:07.610,2023-10-18 08:50:16.747
58,1020.00,990.00,1052,2023-10-18 16:48:11.850,2023-10-18 16:48:17.947
58,2040.00,2020.00,1052,2023-10-18 10:01:32.540,2023-10-18 10:02:01.737
223,4080.00,14530.00,1052,2023-10-18 10:02:07.613,2023-10-18 10:02:12.400
147,3000.00,2970.00,1052,2023-10-18 10:02:24.030,2023-10-18 10:02:32.883
147,3000.00,2950.00,1052,2023-10-18 11:05:14.580,2023-10-18 11:05:23.490
58,2720.00,2670.00,1052,2023-10-18 12:28:08.393,2023-10-18 12:28:22.270
140,2040.00,2020.00,1052,2023-10-18 12:41:38.950,2023-10-18 12:41:45.063
51,12000.00,11950.00,1052,2023-10-18 12:53:17.327,2023-10-18 12:53:44.700
52,2040.00,2020.00,1052,2023-10-18 12:53:46.570,2023-10-18 12:53:53.643
58,999.00,950.00,1052,2023-10-18 15:59:16.580,2023-10-18 15:59:22.257
64,3000.00,2950.00,1052,2023-10-18 15:59:26.647,2023-10-18 15:59:34.813
52,2040.00,1990.00,1052,2023-10-18 12:56:17.817,2023-10-18 12:56:24.290
58,1020.00,980.00,1052,2023-10-18 16:03:11.693,2023-10-18 16:03:17.753
153,1500.00,1450.00,1052,2023-10-18 16:03:25.980,2023-10-18 16:03:30.377
147,1500.00,1450.00,1052,2023-10-18 16:03:40.473,2023-10-18 16:03:45.630
223,2040.00,2010.00,1052,2023-10-18 16:03:46.843,2023-10-18 16:03:52.423
58,1020.00,970.00,1052,2023-10-18 14:53:40.807,2023-10-18 14:53:46.590
153,1500.00,1500.00,1052,2023-10-18 14:53:52.057,2023-10-18 14:53:59.667
223,2040.00,1990.00,1052,2023-10-18 14:54:05.863,2023-10-18 14:54:11.553
147,1500.00,1470.00,1052,2023-10-18 14:54:17.537,2023-10-18 14:54:22.870
140,1020.00,990.00,1052,2023-10-18 14:01:12.810,2023-10-18 14:01:16.697
153,1020.00,1010.00,1052,2023-10-18 14:44:53.860,2023-10-18 14:44:57.150
58,1020.00,1000.00,1052,2023-10-18 14:45:09.593,2023-10-18 14:45:15.173
223,2040.00,2010.00,1052,2023-10-18 14:45:23.440,2023-10-18 14:45:29.087
147,1500.00,1460.00,1052,2023-10-18 14:45:51.787,2023-10-18 14:45:57.153
58,1020.00,990.00,1052,2023-10-18 14:58:59.650,2023-10-18 14:59:15.240
153,1020.00,2250.00,1052,2023-10-18 14:59:19.090,2023-10-18 14:59:33.873
51,9000.00,8970.00,1052,2023-10-18 17:05:56.780,2023-10-18 17:06:19.270
52,2040.00,1990.00,1052,2023-10-18 17:06:20.380,2023-10-18 17:06:27.010
52,2040.00,2000.00,1052,2023-10-18 23:03:57.940,2023-10-18 23:04:05.063
64,4500.00,4470.00,1052,2023-10-18 23:04:05.957,2023-10-18 23:04:18.030
147,3000.00,2970.00,1052,2023-10-18 15:28:39.583,2023-10-18 15:28:48.757
147,1500.00,1450.00,1052,2023-10-18 15:58:43.950,2023-10-18 15:58:49.317
58,1500.00,1480.00,1052,2023-10-18 15:58:55.113,2023-10-18 15:59:03.127
51,48000.00,47960.00,1052,2023-10-18 16:42:13.837,2023-10-18 16:42:37.033
52,5440.00,5410.00,1052,2023-10-18 16:42:38.027,2023-10-18 16:42:54.390
58,5440.00,5400.00,1052,2023-10-18 16:39:52.323,2023-10-18 16:40:18.250
58,2040.00,1990.00,1052,2023-10-18 16:48:30.130,2023-10-18 16:48:40.353
51,48000.00,47950.00,1052,2023-10-18 17:02:06.140,2023-10-18 17:02:30.677
52,5440.00,5410.00,1052,2023-10-18 17:02:36.873,2023-10-18 17:02:51.813
52,5440.00,5390.00,1052,2023-10-18 17:03:00.597,2023-10-18 17:03:14.883
58,1500.00,1470.00,1052,2023-10-18 17:06:53.323,2023-10-18 17:07:01.530
153,750.00,700.00,1052,2023-10-18 17:07:18.243,2023-10-18 17:07:21.040
147,1500.00,1470.00,1052,2023-10-18 17:07:39.960,2023-10-18 17:07:45.273
223,2040.00,2000.00,1052,2023-10-18 17:07:48.827,2023-10-18 17:07:54.347
147,4500.00,4470.00,1052,2023-10-18 17:09:05.783,2023-10-18 17:09:18.190
58,1500.00,1450.00,1052,2023-10-18 17:15:30.810,2023-10-18 17:15:38.960
147,1500.00,1460.00,1052,2023-10-18 17:15:44.940,2023-10-18 17:15:50.287
223,2040.00,2030.00,1052,2023-10-18 17:16:13.310,2023-10-18 17:16:18.970
153,3000.00,2970.00,1052,2023-10-18 17:16:04.540,2023-10-18 17:16:12.150
58,510.00,500.00,1052,2023-10-18 17:44:12.493,2023-10-18 17:44:16.130
223,2010.00,1990.00,1052,2023-10-18 17:44:21.550,2023-10-18 17:44:27.140
147,1500.00,1460.00,1052,2023-10-18 17:44:28.360,2023-10-18 17:44:33.820
58,1500.00,1470.00,1052,2023-10-18 17:51:26.910,2023-10-18 17:51:35.023
153,999.00,990.00,1052,2023-10-18 17:51:39.683,2023-10-18 17:51:43.107
223,2040.00,1990.00,1052,2023-10-18 17:51:44.400,2023-10-18 17:51:49.947
147,1500.00,1470.00,1052,2023-10-18 17:51:54.037,2023-10-18 17:51:59.780
58,1500.00,1450.00,1052,2023-10-18 18:52:17.540,2023-10-18 18:52:25.823
153,2040.00,2020.00,1052,2023-10-18 18:52:45.930,2023-10-18 18:52:51.553
147,1500.00,1460.00,1052,2023-10-18 18:53:02.330,2023-10-18 18:53:07.830
223,5040.00,4990.00,1052,2023-10-18 20:14:34.730,2023-10-18 20:14:46.847
147,1500.00,1490.00,1052,2023-10-19 01:18:37.910,2023-10-19 01:18:43.303
153,3000.00,2970.00,1052,2023-10-19 01:18:53.897,2023-10-19 01:19:29.927
58,2040.00,2010.00,1052,2023-10-19 01:19:58.550,2023-10-19 01:20:09.450
153,2040.00,2050.00,1052,2023-10-18 20:35:21.567,2023-10-18 20:35:27.373
58,1620.00,1580.00,1052,2023-10-18 20:35:35.290,2023-10-18 20:35:44.637
223,2040.00,2050.00,1052,2023-10-18 20:35:45.647,2023-10-18 20:35:52.110
147,1500.00,1450.00,1052,2023-10-18 20:35:59.100,2023-10-18 20:36:04.297
223,2040.00,2010.00,1052,2023-10-18 18:53:15.367,2023-10-18 18:53:21.043
147,1500.00,1460.00,1052,2023-10-18 18:53:22.700,2023-10-18 18:53:28.600
51,18000.00,17960.00,1052,2023-10-18 19:36:30.383,2023-10-18 19:36:45.027
52,2040.00,2000.00,1052,2023-10-18 19:36:56.847,2023-10-18 19:37:06.083
58,1500.00,1460.00,1052,2023-10-18 19:24:54.503,2023-10-18 19:25:02.680
153,24000.00,1770.00,1052,2023-10-18 19:25:45.030,2023-10-18 19:25:50.163
147,1500.00,2260.00,1052,2023-10-18 19:25:57.950,2023-10-18 19:26:16.453
223,2040.00,2000.00,1052,2023-10-18 19:26:18.037,2023-10-18 19:26:23.823
58,1500.00,1450.00,1052,2023-10-19 00:03:35.957,2023-10-19 00:03:45.840
147,1500.00,1460.00,1052,2023-10-19 00:04:06.560,2023-10-19 00:04:15.833
51,6000.00,6000.00,1052,2023-10-19 00:04:31.297,2023-10-19 00:06:29.700
52,2040.00,2010.00,1052,2023-10-19 00:06:51.933,2023-10-19 00:07:01.963
52,2040.00,2000.00,1052,2023-10-19 00:07:16.370,2023-10-19 00:07:28.007
64,4500.00,4450.00,1052,2023-10-19 00:07:37.610,2023-10-19 00:07:51.487
51,48000.00,47960.00,1052,2023-10-18 20:00:31.003,2023-10-18 20:00:59.597
52,5440.00,5420.00,1052,2023-10-18 20:01:06.977,2023-10-18 20:01:22.100
51,48000.00,47960.00,1052,2023-10-19 04:51:02.347,2023-10-19 04:51:56.350
52,5440.00,5420.00,1052,2023-10-19 04:52:07.363,2023-10-19 04:52:25.857
58,1020.00,970.00,1052,2023-10-18 20:33:23.797,2023-10-18 20:33:31.057
223,2010.00,2000.00,1052,2023-10-18 20:33:34.003,2023-10-18 20:33:39.623
147,1500.00,1450.00,1052,2023-10-18 20:34:17.563,2023-10-18 20:34:29.177
153,3000.00,2960.00,1052,2023-10-18 20:36:25.957,2023-10-18 20:36:34.007
58,2040.00,2010.00,1052,2023-10-18 20:36:45.670,2023-10-18 20:36:56.513
223,2040.00,2000.00,1052,2023-10-18 20:36:57.677,2023-10-18 20:37:03.460
147,1500.00,1450.00,1052,2023-10-18 20:37:08.787,2023-10-18 20:37:14.593
58,2040.00,2000.00,1052,2023-10-18 22:06:46.983,2023-10-18 22:06:57.680
223,2040.00,2020.00,1052,2023-10-18 22:07:05.060,2023-10-18 22:07:10.793
147,1500.00,1450.00,1052,2023-10-18 22:07:19.700,2023-10-18 22:07:25.487
153,3000.00,3010.00,1052,2023-10-18 22:07:37.950,2023-10-18 22:07:45.880
